transaction_id,user_id,date,amount,category,payment_method,monthly_budget,cumulative_spend,financial_health_score
TRANS034459,CUST00220,2024-02-08,11000,Transportasi,E-Wallet,2228000,11000,99.51
TRANS034906,CUST00220,2024-02-23,174000,Hiburan & Nongkrong,E-Wallet,2228000,185000,91.7
TRANS023652,CUST00220,2024-03-19,69000,Makan & Minum,Credit Card,2228000,69000,96.9
TRANS045291,CUST00220,2024-04-16,1964000,Tagihan & Kos,Bank Transfer,2228000,1964000,11.85
TRANS015437,CUST00220,2024-04-17,49000,Makan & Minum,Credit Card,2228000,2013000,9.65
TRANS008865,CUST00220,2024-05-16,71000,Makan & Minum,E-Wallet,2228000,71000,96.81
TRANS037426,CUST00220,2024-05-19,10000,Transportasi,E-Wallet,2228000,81000,96.36
TRANS048785,CUST00220,2024-07-28,56000,Makan & Minum,E-Wallet,2228000,56000,97.49
TRANS045321,CUST00220,2024-08-01,284000,Hiburan & Nongkrong,Bank Transfer,2228000,284000,87.25
TRANS027932,CUST00220,2024-08-21,153000,Kebutuhan Kuliah,Credit Card,2228000,437000,80.39
TRANS040616,CUST00220,2024-09-07,72000,Makan & Minum,Credit Card,2228000,72000,96.77
TRANS025838,CUST00220,2024-10-08,29000,Transportasi,Credit Card,2228000,29000,98.7
TRANS032915,CUST00220,2024-11-14,29000,Transportasi,Bank Transfer,2228000,29000,98.7
TRANS002795,CUST00220,2024-12-13,391000,Belanja Umum,Bank Transfer,2228000,391000,82.45
TRANS012755,CUST00220,2024-12-14,59000,Makan & Minum,Bank Transfer,2228000,450000,79.8
TRANS033703,CUST00223,2023-01-25,216000,Belanja Umum,Bank Transfer,3886000,216000,94.44
TRANS026156,CUST00223,2023-03-27,148000,Hiburan & Nongkrong,Bank Transfer,3886000,148000,96.19
TRANS003571,CUST00223,2023-06-16,26000,Transportasi,Bank Transfer,3886000,26000,99.33
TRANS033852,CUST00223,2023-06-21,497000,Belanja Umum,Bank Transfer,3886000,523000,86.54
TRANS046352,CUST00223,2023-08-06,121000,Kebutuhan Kuliah,Bank Transfer,3886000,121000,96.89
TRANS017260,CUST00223,2023-09-07,30000,Transportasi,Bank Transfer,3886000,30000,99.23
TRANS043851,CUST00223,2023-09-15,28000,Transportasi,Credit Card,3886000,58000,98.51
TRANS018004,CUST00223,2023-10-07,133000,Hiburan & Nongkrong,Bank Transfer,3886000,133000,96.58
TRANS007899,CUST00223,2023-10-21,31000,Makan & Minum,E-Wallet,3886000,164000,95.78
TRANS010664,CUST00223,2023-10-25,662000,Tagihan & Kos,Bank Transfer,3886000,826000,78.74
TRANS018279,CUST00223,2023-11-21,27000,Makan & Minum,E-Wallet,3886000,27000,99.31
TRANS031742,CUST00223,2023-11-23,31000,Transportasi,Bank Transfer,3886000,58000,98.51
TRANS047341,CUST00223,2023-11-24,152000,Hiburan & Nongkrong,Bank Transfer,3886000,210000,94.6
TRANS030186,CUST00223,2023-12-31,41000,Kebutuhan Kuliah,Bank Transfer,3886000,41000,98.94
TRANS008100,CUST00223,2024-01-08,180000,Belanja Umum,Credit Card,3886000,180000,95.37
TRANS004325,CUST00223,2024-02-06,296000,Belanja Umum,Credit Card,3886000,296000,92.38
TRANS009950,CUST00223,2024-02-10,39000,Makan & Minum,Bank Transfer,3886000,335000,91.38
TRANS019587,CUST00223,2024-02-25,19000,Makan & Minum,Bank Transfer,3886000,354000,90.89
TRANS003811,CUST00223,2024-03-08,104000,Hiburan & Nongkrong,Bank Transfer,3886000,104000,97.32
TRANS013936,CUST00223,2024-03-19,25000,Makan & Minum,Bank Transfer,3886000,129000,96.68
TRANS007692,CUST00223,2024-03-24,85000,Hiburan & Nongkrong,Bank Transfer,3886000,214000,94.49
TRANS032770,CUST00223,2024-04-10,166000,Kebutuhan Kuliah,Bank Transfer,3886000,166000,95.73
TRANS026666,CUST00223,2024-05-10,1990000,Tagihan & Kos,Bank Transfer,3886000,1990000,48.79
TRANS007337,CUST00223,2024-06-03,161000,Kebutuhan Kuliah,Bank Transfer,3886000,161000,95.86
TRANS007588,CUST00223,2024-06-22,40000,Makan & Minum,Credit Card,3886000,201000,94.83
TRANS043472,CUST00223,2024-07-19,118000,Kebutuhan Kuliah,Credit Card,3886000,118000,96.96
TRANS049753,CUST00223,2024-08-30,68000,Makan & Minum,E-Wallet,3886000,68000,98.25
TRANS047319,CUST00223,2024-09-22,124000,Hiburan & Nongkrong,E-Wallet,3886000,124000,96.81
TRANS017573,CUST00223,2024-09-25,47000,Transportasi,Bank Transfer,3886000,171000,95.6
TRANS013068,CUST00223,2024-12-23,94000,Hiburan & Nongkrong,E-Wallet,3886000,94000,97.58
TRANS004710,CUST00224,2023-01-02,93000,Hiburan & Nongkrong,E-Wallet,1830000,93000,94.92
TRANS006913,CUST00224,2023-03-03,390000,Belanja Umum,Bank Transfer,1830000,390000,78.69
TRANS001901,CUST00224,2023-03-13,1423000,Tagihan & Kos,Credit Card,1830000,1813000,0.93
TRANS025213,CUST00224,2023-03-13,37000,Kebutuhan Kuliah,E-Wallet,1830000,1850000,0.0
TRANS022877,CUST00224,2023-03-31,32000,Makan & Minum,Bank Transfer,1830000,1882000,0.0
TRANS007783,CUST00224,2023-04-10,96000,Kebutuhan Kuliah,Credit Card,1830000,96000,94.75
TRANS043680,CUST00224,2023-04-10,162000,Kebutuhan Kuliah,Bank Transfer,1830000,258000,85.9
TRANS002355,CUST00224,2023-05-15,48000,Transportasi,Bank Transfer,1830000,48000,97.38
TRANS016188,CUST00224,2023-06-01,429000,Belanja Umum,Bank Transfer,1830000,429000,76.56
TRANS043302,CUST00224,2023-06-11,70000,Makan & Minum,E-Wallet,1830000,499000,72.73
TRANS029996,CUST00224,2023-06-16,148000,Hiburan & Nongkrong,E-Wallet,1830000,647000,64.64
TRANS030679,CUST00224,2023-08-03,50000,Makan & Minum,Bank Transfer,1830000,50000,97.27
TRANS005119,CUST00224,2023-09-01,18000,Transportasi,Credit Card,1830000,18000,99.02
TRANS039550,CUST00224,2023-09-26,54000,Hiburan & Nongkrong,E-Wallet,1830000,72000,96.07
TRANS000296,CUST00224,2023-10-03,1963000,Tagihan & Kos,Bank Transfer,1830000,1963000,0.0
TRANS030229,CUST00224,2023-11-27,63000,Makan & Minum,E-Wallet,1830000,63000,96.56
TRANS045917,CUST00224,2024-01-07,67000,Makan & Minum,E-Wallet,1830000,67000,96.34
TRANS009799,CUST00224,2024-01-26,44000,Makan & Minum,Credit Card,1830000,111000,93.93
TRANS038126,CUST00224,2024-04-03,66000,Makan & Minum,E-Wallet,1830000,66000,96.39
TRANS016486,CUST00224,2024-04-30,160000,Kebutuhan Kuliah,Credit Card,1830000,226000,87.65
TRANS034977,CUST00224,2024-05-19,247000,Hiburan & Nongkrong,Bank Transfer,1830000,247000,86.5
TRANS000839,CUST00224,2024-05-23,62000,Makan & Minum,Bank Transfer,1830000,309000,83.11
TRANS020958,CUST00224,2024-06-18,59000,Makan & Minum,Credit Card,1830000,59000,96.78
TRANS017845,CUST00224,2024-07-02,42000,Makan & Minum,E-Wallet,1830000,42000,97.7
TRANS000024,CUST00224,2024-08-07,1026000,Tagihan & Kos,Bank Transfer,1830000,1026000,43.93
TRANS042988,CUST00224,2024-08-10,69000,Makan & Minum,E-Wallet,1830000,1095000,40.16
TRANS008573,CUST00224,2024-08-25,50000,Makan & Minum,Credit Card,1830000,1145000,37.43
TRANS019037,CUST00224,2024-09-03,1420000,Tagihan & Kos,Bank Transfer,1830000,1420000,22.4
TRANS025110,CUST00224,2024-09-27,219000,Hiburan & Nongkrong,Bank Transfer,1830000,1639000,10.44
TRANS017642,CUST00224,2024-10-15,37000,Transportasi,Credit Card,1830000,37000,97.98
TRANS047090,CUST00224,2024-11-15,12000,Transportasi,Bank Transfer,1830000,12000,99.34
TRANS048579,CUST00224,2024-12-25,15000,Transportasi,E-Wallet,1830000,15000,99.18
TRANS039769,CUST00225,2023-01-06,285000,Hiburan & Nongkrong,E-Wallet,2752000,285000,89.64
TRANS013529,CUST00225,2023-02-12,2191000,Tagihan & Kos,Credit Card,2752000,2191000,20.39
TRANS046807,CUST00225,2023-03-15,74000,Makan & Minum,Bank Transfer,2752000,74000,97.31
TRANS034572,CUST00225,2023-03-25,57000,Makan & Minum,Bank Transfer,2752000,131000,95.24
TRANS009180,CUST00225,2023-04-15,449000,Belanja Umum,Bank Transfer,2752000,449000,83.68
TRANS045539,CUST00225,2023-04-24,73000,Makan & Minum,E-Wallet,2752000,522000,81.03
TRANS022894,CUST00225,2023-04-30,33000,Makan & Minum,E-Wallet,2752000,555000,79.83
TRANS030109,CUST00225,2023-05-02,62000,Makan & Minum,Bank Transfer,2752000,62000,97.75
TRANS029899,CUST00225,2023-06-08,69000,Makan & Minum,Credit Card,2752000,69000,97.49
TRANS038285,CUST00225,2023-07-15,1569000,Tagihan & Kos,Bank Transfer,2752000,1569000,42.99
TRANS018318,CUST00225,2023-08-04,262000,Hiburan & Nongkrong,E-Wallet,2752000,262000,90.48
TRANS042082,CUST00225,2023-10-01,33000,Makan & Minum,Bank Transfer,2752000,33000,98.8
TRANS030097,CUST00225,2023-12-20,45000,Transportasi,E-Wallet,2752000,45000,98.36
TRANS044699,CUST00225,2024-01-30,1371000,Tagihan & Kos,E-Wallet,2752000,1371000,50.18
TRANS045418,CUST00225,2024-03-02,1889000,Tagihan & Kos,Credit Card,2752000,1889000,31.36
TRANS037153,CUST00225,2024-03-18,445000,Belanja Umum,E-Wallet,2752000,2334000,15.19
TRANS015780,CUST00225,2024-04-14,1753000,Tagihan & Kos,E-Wallet,2752000,1753000,36.3
TRANS030846,CUST00225,2024-05-21,122000,Kebutuhan Kuliah,Credit Card,2752000,122000,95.57
TRANS030201,CUST00225,2024-05-26,41000,Transportasi,Bank Transfer,2752000,163000,94.08
TRANS012169,CUST00225,2024-06-10,30000,Makan & Minum,Credit Card,2752000,30000,98.91
TRANS025018,CUST00225,2024-07-23,51000,Makan & Minum,Bank Transfer,2752000,51000,98.15
TRANS032610,CUST00225,2024-08-24,255000,Hiburan & Nongkrong,E-Wallet,2752000,255000,90.73
TRANS008377,CUST00225,2024-09-04,484000,Belanja Umum,Credit Card,2752000,484000,82.41
TRANS049346,CUST00225,2024-09-04,62000,Makan & Minum,E-Wallet,2752000,546000,80.16
TRANS005097,CUST00225,2024-09-11,32000,Transportasi,Credit Card,2752000,578000,79.0
TRANS042156,CUST00225,2024-09-18,24000,Makan & Minum,Credit Card,2752000,602000,78.12
TRANS006588,CUST00225,2024-10-24,56000,Makan & Minum,Credit Card,2752000,56000,97.97
TRANS028227,CUST00225,2024-11-02,48000,Makan & Minum,Credit Card,2752000,48000,98.26
TRANS015352,CUST00225,2024-11-05,221000,Hiburan & Nongkrong,Credit Card,2752000,269000,90.23
TRANS049394,CUST00225,2024-12-27,65000,Makan & Minum,Bank Transfer,2752000,65000,97.64
TRANS028115,CUST00229,2023-01-10,37000,Kebutuhan Kuliah,Credit Card,1589000,37000,97.67
TRANS012746,CUST00229,2023-02-12,30000,Transportasi,Credit Card,1589000,30000,98.11
TRANS041664,CUST00229,2023-02-16,67000,Kebutuhan Kuliah,Bank Transfer,1589000,97000,93.9
TRANS002710,CUST00229,2023-05-23,48000,Makan & Minum,Bank Transfer,1589000,48000,96.98
TRANS030911,CUST00229,2023-09-21,148000,Hiburan & Nongkrong,E-Wallet,1589000,148000,90.69
TRANS005124,CUST00229,2023-10-05,105000,Kebutuhan Kuliah,Bank Transfer,1589000,105000,93.39
TRANS036251,CUST00229,2023-10-11,224000,Hiburan & Nongkrong,Bank Transfer,1589000,329000,79.3
TRANS003614,CUST00229,2023-11-08,33000,Makan & Minum,Bank Transfer,1589000,33000,97.92
TRANS022955,CUST00229,2023-11-08,1274000,Tagihan & Kos,E-Wallet,1589000,1307000,17.75
TRANS033363,CUST00229,2023-12-20,74000,Makan & Minum,Bank Transfer,1589000,74000,95.34
TRANS010853,CUST00229,2023-12-23,40000,Makan & Minum,Bank Transfer,1589000,114000,92.83
TRANS009258,CUST00229,2024-01-01,69000,Makan & Minum,Bank Transfer,1589000,69000,95.66
TRANS031669,CUST00229,2024-01-27,16000,Makan & Minum,Bank Transfer,1589000,85000,94.65
TRANS018228,CUST00229,2024-01-31,437000,Belanja Umum,E-Wallet,1589000,522000,67.15
TRANS028877,CUST00229,2024-02-02,40000,Transportasi,E-Wallet,1589000,40000,97.48
TRANS045966,CUST00229,2024-02-19,22000,Transportasi,Bank Transfer,1589000,62000,96.1
TRANS006253,CUST00229,2024-03-05,85000,Kebutuhan Kuliah,E-Wallet,1589000,85000,94.65
TRANS025842,CUST00229,2024-03-29,26000,Transportasi,Credit Card,1589000,111000,93.01
TRANS036087,CUST00229,2024-04-20,49000,Makan & Minum,Bank Transfer,1589000,49000,96.92
TRANS005284,CUST00229,2024-05-06,74000,Makan & Minum,Credit Card,1589000,74000,95.34
TRANS014367,CUST00229,2024-07-17,44000,Transportasi,Credit Card,1589000,44000,97.23
TRANS010399,CUST00229,2024-08-11,62000,Makan & Minum,Bank Transfer,1589000,62000,96.1
TRANS044188,CUST00229,2024-08-16,14000,Transportasi,Credit Card,1589000,76000,95.22
TRANS048031,CUST00229,2024-08-31,170000,Hiburan & Nongkrong,Credit Card,1589000,246000,84.52
TRANS027809,CUST00229,2024-10-01,46000,Transportasi,Credit Card,1589000,46000,97.11
TRANS007435,CUST00230,2023-03-12,31000,Makan & Minum,Credit Card,3459000,31000,99.1
TRANS028695,CUST00230,2023-03-25,104000,Hiburan & Nongkrong,Credit Card,3459000,135000,96.1
TRANS012381,CUST00230,2023-03-31,79000,Hiburan & Nongkrong,Bank Transfer,3459000,214000,93.81
TRANS047210,CUST00230,2023-04-30,207000,Hiburan & Nongkrong,E-Wallet,3459000,207000,94.02
TRANS039752,CUST00230,2023-06-07,49000,Kebutuhan Kuliah,Credit Card,3459000,49000,98.58
TRANS015172,CUST00230,2023-07-30,162000,Hiburan & Nongkrong,Credit Card,3459000,162000,95.32
TRANS030667,CUST00230,2023-08-12,21000,Makan & Minum,Credit Card,3459000,21000,99.39
TRANS049925,CUST00230,2023-08-26,72000,Makan & Minum,Bank Transfer,3459000,93000,97.31
TRANS021363,CUST00230,2023-09-28,27000,Transportasi,Bank Transfer,3459000,27000,99.22
TRANS003935,CUST00230,2024-01-27,21000,Transportasi,E-Wallet,3459000,21000,99.39
TRANS000859,CUST00230,2024-02-01,24000,Makan & Minum,E-Wallet,3459000,24000,99.31
TRANS035407,CUST00230,2024-02-26,180000,Hiburan & Nongkrong,Bank Transfer,3459000,204000,94.1
TRANS013612,CUST00230,2024-04-29,85000,Belanja Umum,Bank Transfer,3459000,85000,97.54
TRANS038444,CUST00230,2024-05-06,20000,Makan & Minum,Bank Transfer,3459000,20000,99.42
TRANS021619,CUST00230,2024-05-13,25000,Kebutuhan Kuliah,Credit Card,3459000,45000,98.7
TRANS021468,CUST00230,2024-07-16,50000,Makan & Minum,E-Wallet,3459000,50000,98.55
TRANS026040,CUST00230,2024-08-25,73000,Makan & Minum,Bank Transfer,3459000,73000,97.89
TRANS014258,CUST00230,2024-10-09,2380000,Tagihan & Kos,E-Wallet,3459000,2380000,31.19
TRANS028975,CUST00230,2024-10-13,1187000,Tagihan & Kos,Credit Card,3459000,3567000,0.0
TRANS003234,CUST00232,2023-02-02,1714000,Tagihan & Kos,Credit Card,1643000,1714000,0.0
TRANS010236,CUST00232,2023-03-04,40000,Transportasi,Credit Card,1643000,40000,97.57
TRANS004584,CUST00232,2023-03-23,33000,Makan & Minum,E-Wallet,1643000,73000,95.56
TRANS044325,CUST00232,2023-03-30,19000,Transportasi,Bank Transfer,1643000,92000,94.4
TRANS020214,CUST00232,2023-04-09,52000,Hiburan & Nongkrong,Bank Transfer,1643000,52000,96.84
TRANS047888,CUST00232,2023-05-07,173000,Belanja Umum,Bank Transfer,1643000,173000,89.47
TRANS020589,CUST00232,2023-06-15,396000,Belanja Umum,E-Wallet,1643000,396000,75.9
TRANS028809,CUST00232,2023-07-05,103000,Kebutuhan Kuliah,Bank Transfer,1643000,103000,93.73
TRANS005148,CUST00232,2023-10-16,18000,Transportasi,Credit Card,1643000,18000,98.9
TRANS032640,CUST00232,2023-11-10,65000,Makan & Minum,E-Wallet,1643000,65000,96.04
TRANS049312,CUST00232,2023-12-02,178000,Kebutuhan Kuliah,Credit Card,1643000,178000,89.17
TRANS013476,CUST00232,2023-12-09,34000,Kebutuhan Kuliah,Bank Transfer,1643000,212000,87.1
TRANS034350,CUST00232,2023-12-16,54000,Makan & Minum,Bank Transfer,1643000,266000,83.81
TRANS026175,CUST00232,2024-01-17,22000,Makan & Minum,E-Wallet,1643000,22000,98.66
TRANS011664,CUST00232,2024-03-16,35000,Transportasi,Bank Transfer,1643000,35000,97.87
TRANS026148,CUST00232,2024-04-11,45000,Makan & Minum,Bank Transfer,1643000,45000,97.26
TRANS021917,CUST00232,2024-04-25,59000,Hiburan & Nongkrong,Credit Card,1643000,104000,93.67
TRANS009087,CUST00232,2024-06-01,37000,Makan & Minum,Bank Transfer,1643000,37000,97.75
TRANS042950,CUST00232,2024-07-28,29000,Makan & Minum,E-Wallet,1643000,29000,98.23
TRANS008678,CUST00232,2024-08-19,26000,Makan & Minum,Bank Transfer,1643000,26000,98.42
TRANS005112,CUST00232,2024-09-19,26000,Transportasi,Credit Card,1643000,26000,98.42
TRANS047484,CUST00232,2024-09-26,68000,Makan & Minum,Bank Transfer,1643000,94000,94.28
TRANS030566,CUST00232,2024-11-23,144000,Hiburan & Nongkrong,E-Wallet,1643000,144000,91.24
TRANS021442,CUST00232,2024-12-16,28000,Makan & Minum,Credit Card,1643000,28000,98.3
TRANS034438,CUST00238,2023-01-03,197000,Kebutuhan Kuliah,E-Wallet,2569000,197000,92.33
TRANS044506,CUST00238,2023-01-13,12000,Transportasi,Bank Transfer,2569000,209000,91.86
TRANS033399,CUST00238,2023-02-06,58000,Makan & Minum,E-Wallet,2569000,58000,97.74
TRANS045578,CUST00238,2023-04-09,25000,Transportasi,Bank Transfer,2569000,25000,99.03
TRANS036669,CUST00238,2023-04-11,56000,Makan & Minum,E-Wallet,2569000,81000,96.85
TRANS049259,CUST00238,2023-05-05,32000,Makan & Minum,Bank Transfer,2569000,32000,98.75
TRANS017812,CUST00238,2023-06-08,81000,Kebutuhan Kuliah,E-Wallet,2569000,81000,96.85
TRANS008582,CUST00238,2023-07-24,47000,Makan & Minum,Bank Transfer,2569000,47000,98.17
TRANS014350,CUST00238,2023-08-12,18000,Transportasi,Credit Card,2569000,18000,99.3
TRANS017945,CUST00238,2023-09-09,13000,Transportasi,Bank Transfer,2569000,13000,99.49
TRANS040951,CUST00238,2024-01-08,46000,Makan & Minum,E-Wallet,2569000,46000,98.21
TRANS017786,CUST00238,2024-01-11,26000,Makan & Minum,Credit Card,2569000,72000,97.2
TRANS015300,CUST00238,2024-01-13,53000,Makan & Minum,E-Wallet,2569000,125000,95.13
TRANS039632,CUST00238,2024-01-25,19000,Transportasi,Bank Transfer,2569000,144000,94.39
TRANS009845,CUST00238,2024-02-11,25000,Makan & Minum,E-Wallet,2569000,25000,99.03
TRANS047488,CUST00238,2024-02-28,71000,Belanja Umum,E-Wallet,2569000,96000,96.26
TRANS038137,CUST00238,2024-04-04,46000,Makan & Minum,E-Wallet,2569000,46000,98.21
TRANS016495,CUST00238,2024-04-20,65000,Makan & Minum,Bank Transfer,2569000,111000,95.68
TRANS003853,CUST00238,2024-04-26,34000,Makan & Minum,Credit Card,2569000,145000,94.36
TRANS001375,CUST00238,2024-05-05,214000,Belanja Umum,E-Wallet,2569000,214000,91.67
TRANS043870,CUST00238,2024-05-08,1945000,Tagihan & Kos,Credit Card,2569000,2159000,15.96
TRANS027289,CUST00238,2024-05-17,165000,Hiburan & Nongkrong,Bank Transfer,2569000,2324000,9.54
TRANS048947,CUST00238,2024-07-19,44000,Makan & Minum,E-Wallet,2569000,44000,98.29
TRANS021703,CUST00238,2024-08-18,206000,Hiburan & Nongkrong,E-Wallet,2569000,206000,91.98
TRANS019782,CUST00238,2024-08-20,80000,Hiburan & Nongkrong,Bank Transfer,2569000,286000,88.87
TRANS028936,CUST00238,2024-09-23,19000,Makan & Minum,E-Wallet,2569000,19000,99.26
TRANS024696,CUST00238,2024-09-28,28000,Makan & Minum,E-Wallet,2569000,47000,98.17
TRANS011875,CUST00238,2024-12-09,17000,Transportasi,Credit Card,2569000,17000,99.34
TRANS033129,CUST00238,2024-12-19,46000,Makan & Minum,E-Wallet,2569000,63000,97.55
TRANS029078,CUST00239,2023-01-03,64000,Makan & Minum,Bank Transfer,2691000,64000,97.62
TRANS012030,CUST00239,2023-01-06,28000,Transportasi,Bank Transfer,2691000,92000,96.58
TRANS043008,CUST00239,2023-02-07,163000,Belanja Umum,E-Wallet,2691000,163000,93.94
TRANS022346,CUST00239,2023-02-18,27000,Makan & Minum,E-Wallet,2691000,190000,92.94
TRANS034371,CUST00239,2023-03-23,44000,Makan & Minum,Bank Transfer,2691000,44000,98.36
TRANS010432,CUST00239,2023-05-07,257000,Hiburan & Nongkrong,Bank Transfer,2691000,257000,90.45
TRANS030214,CUST00239,2023-05-26,2382000,Tagihan & Kos,Bank Transfer,2691000,2639000,1.93
TRANS011965,CUST00239,2023-08-17,23000,Makan & Minum,Bank Transfer,2691000,23000,99.15
TRANS011860,CUST00239,2023-09-04,17000,Makan & Minum,Bank Transfer,2691000,17000,99.37
TRANS009302,CUST00239,2023-10-30,41000,Makan & Minum,E-Wallet,2691000,41000,98.48
TRANS020590,CUST00239,2023-11-14,86000,Hiburan & Nongkrong,Credit Card,2691000,86000,96.8
TRANS044956,CUST00239,2023-12-09,164000,Hiburan & Nongkrong,Credit Card,2691000,164000,93.91
TRANS042032,CUST00239,2024-02-11,72000,Kebutuhan Kuliah,E-Wallet,2691000,72000,97.32
TRANS011462,CUST00239,2024-03-22,30000,Makan & Minum,Credit Card,2691000,30000,98.89
TRANS002593,CUST00239,2024-05-02,62000,Makan & Minum,E-Wallet,2691000,62000,97.7
TRANS005050,CUST00239,2024-05-28,18000,Transportasi,Bank Transfer,2691000,80000,97.03
TRANS022419,CUST00239,2024-06-01,49000,Makan & Minum,E-Wallet,2691000,49000,98.18
TRANS032097,CUST00239,2024-08-02,62000,Makan & Minum,Credit Card,2691000,62000,97.7
TRANS031960,CUST00239,2024-08-14,155000,Belanja Umum,Bank Transfer,2691000,217000,91.94
TRANS014018,CUST00240,2023-01-08,14000,Transportasi,Bank Transfer,3068000,14000,99.54
TRANS039890,CUST00240,2023-03-05,46000,Transportasi,E-Wallet,3068000,46000,98.5
TRANS047104,CUST00240,2023-04-11,31000,Makan & Minum,Bank Transfer,3068000,31000,98.99
TRANS003011,CUST00240,2023-06-04,19000,Makan & Minum,E-Wallet,3068000,19000,99.38
TRANS021237,CUST00240,2023-07-04,64000,Makan & Minum,Bank Transfer,3068000,64000,97.91
TRANS032396,CUST00240,2023-07-20,164000,Hiburan & Nongkrong,E-Wallet,3068000,228000,92.57
TRANS019660,CUST00240,2023-07-24,23000,Transportasi,Credit Card,3068000,251000,91.82
TRANS029284,CUST00240,2023-08-13,33000,Makan & Minum,Credit Card,3068000,33000,98.92
TRANS003383,CUST00240,2023-09-05,62000,Belanja Umum,Bank Transfer,3068000,62000,97.98
TRANS017713,CUST00240,2023-10-22,24000,Transportasi,Bank Transfer,3068000,24000,99.22
TRANS019883,CUST00240,2023-12-25,54000,Makan & Minum,Bank Transfer,3068000,54000,98.24
TRANS002570,CUST00240,2023-12-30,52000,Makan & Minum,Credit Card,3068000,106000,96.54
TRANS029854,CUST00240,2024-04-18,35000,Transportasi,Credit Card,3068000,35000,98.86
TRANS021700,CUST00240,2024-08-06,123000,Hiburan & Nongkrong,Bank Transfer,3068000,123000,95.99
TRANS019437,CUST00240,2024-10-12,22000,Makan & Minum,Credit Card,3068000,22000,99.28
TRANS024219,CUST00242,2023-04-19,13000,Transportasi,E-Wallet,2943000,13000,99.56
TRANS006851,CUST00242,2023-05-23,267000,Hiburan & Nongkrong,Bank Transfer,2943000,267000,90.93
TRANS008910,CUST00242,2023-06-12,112000,Hiburan & Nongkrong,Credit Card,2943000,112000,96.19
TRANS019226,CUST00242,2023-06-24,261000,Hiburan & Nongkrong,Credit Card,2943000,373000,87.33
